grant_id,full_name,faculty_id,faculty_name,match_score,proposed_is_copi
673993,Hanumant Singh,1645994,"SINGH, HANUMANT",100.0,True
674633,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
674699,Jerome Hajjar,579392,"HAJJAR, JEROME F",100.0,False
674893,Jonathan Grabowski,1131437,"GRABOWSKI, JONATHAN HENRY",100.0,False
674894,David Kimbro,1985671,"KIMBRO, DAVID LLOYD",100.0,False
674894,Randall Hughes,1969119,"HUGHES, RANDALL RANDALL",100.0,True
674959,Swastik Kar,548369,"KAR, SWASTIK",100.0,False
675252,Geoffrey C Trussell,141448,"TRUSSELL, GEOFFREY C",100.0,True
675411,Mirek Riedewald,62652,"RIEDEWALD, MIREK",100.0,True
675580,Rebecca Willits,1519332,"WILLITS, REBECCA KUNTZ",100.0,False
675597,Maxim Braverman,141127,"BRAVERMAN, MAXIM",100.0,False
675892,Gene Cooperman,141650,"COOPERMAN, GENE D",100.0,False
676281,Stine Grodal,2133508,"GRODAL, STINE KRAGH",100.0,False
676281,Stine Grodal,2133508,"GRODAL, STINE KRAGH",100.0,True
676480,Brent Nelson,933419,"NELSON, BRENT",100.0,False
676591,Rifat Sipahi,933421,"SIPAHI, RIFAT",100.0,False
676610,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
677144,Jennifer L Bowen,1137933,"BOWEN, JENNIFER LYNN",93.33333333333333,True
677325,Ozlem Ergun,1793351,"ERGUN, OZLEM",100.0,True
677377,Edmund Yeh,1134983,"YEH, EDMUND",100.0,False
677946,Timothy Bickmore,959144,"BICKMORE, TIMOTHY W",100.0,False
678157,Andrew Gouldstone,358255,"GOULDSTONE, ANDREW",100.0,False
678159,Hongwei Sun,1018793,"SUN, HONGWEI",100.0,False
678183,Srinivas Sridhar,141846,"SRIDHAR, SRINIVAS",100.0,False
678183,Laura H Lewis,449227,"LEWIS, LAURA H",100.0,True
678183,Mansoor M Amiji,144110,"AMIJI, MANSOOR",100.0,True
678256,Mirek Riedewald,62652,"RIEDEWALD, MIREK",100.0,False
678273,Javed Aslam,141188,"ASLAM, JAVED",100.0,False
678444,Moira Zellner,1526463,"ZELLNER, MOIRA",100.0,True
678504,Paul Champion,141547,"CHAMPION, PAUL M",100.0,False
678504,J Timothy T Sage,141634,"SAGE, J TIMOTHY",100.0,True
678641,Justin Ries,1902582,"RIES, JUSTIN B",100.0,False
678895,Ozlem Ergun,1793351,"ERGUN, OZLEM",100.0,False
679188,Geoffrey Trussell,141448,"TRUSSELL, GEOFFREY C",100.0,False
679188,Steven Vollmer,622355,"VOLLMER, STEVEN V",100.0,True
679447,Guevara Noubir,148184,"NOUBIR, GUEVARA",100.0,False
679447,Stefano Basagni,144655,"BASAGNI, STEFANO",100.0,True
679447,Peter Desnoyers,681029,"DESNOYERS, PETER J",100.0,True
679519,Vincent G Harris,144601,"HARRIS, VINCENT G",100.0,True
679600,Purnima Makris,140891,"MAKRIS, PURNIMA RATILAL",100.0,False
679612,Hanumant Singh,1645994,"SINGH, HANUMANT",100.0,False
679683,Nathan Israeloff,141563,"ISRAELOFF, NATHAN E",100.0,False
679827,Alan Mislove,550992,"MISLOVE, ALAN E",100.0,False
679968,Phil Brown,1988111,"BROWN, PHIL",100.0,True
680044,Guevara Noubir,148184,"NOUBIR, GUEVARA",100.0,False
680076,Hongwei Sun,1018793,"SUN, HONGWEI",100.0,True
680348,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
680663,Milen Yakimov,1563315,"YAKIMOV, MILEN TCHERNEV",100.0,False
680854,Ozlem Ergun,1793351,"ERGUN, OZLEM",100.0,False
681210,Michael Silevitch,144147,"SILEVITCH, MICHAEL B",100.0,False
681210,David R Kaeli,148296,"KAELI, DAVID R",100.0,True
681454,Vincent G Harris,144601,"HARRIS, VINCENT G",100.0,True
681978,Hongwei Sun,1018793,"SUN, HONGWEI",100.0,True
682000,David Lazer,555562,"LAZER, DAVID M J",100.0,False
682077,Matthias Felleisen,141121,"FELLEISEN, MATTHIAS",100.0,False
682108,David Kaeli,148296,"KAELI, DAVID R",100.0,False
682142,Olga Vitek,1798183,"VITEK, OLGA",100.0,True
682589,David Kaeli,148296,"KAELI, DAVID R",100.0,False
682712,Abhi Shelat,1214954,"SHELAT, ABHI",100.0,False
682737,Kevin Fu,1538316,"FU, KEVIN",100.0,True
683195,Carolyn Lee-Parsons,141718,"LEE-PARSONS, CAROLYN W T",100.0,False
683195,Erin J Cram,933472,"CRAM, ERIN J",100.0,True
945794,Milen T Yakimov,1563315,"YAKIMOV, MILEN TCHERNEV",92.85714285714286,True
946281,Brian Helmuth,197469,"HELMUTH, BRIAN",100.0,True
1008605,Purnima Makris,140891,"MAKRIS, PURNIMA RATILAL",100.0,False
736752,Brian Helmuth,197469,"HELMUTH, BRIAN",100.0,True
736755,David Lazer,555562,"LAZER, DAVID M J",100.0,False
736755,Alessandro Vespignani,1134982,"VESPIGNANI, ALESSANDRO",100.0,True
736950,Moira Zellner,1526463,"ZELLNER, MOIRA",100.0,False
737426,Laura Lewis,449227,"LEWIS, LAURA H",100.0,False
737672,Charles A DiMarzio,141028,"DIMARZIO, CHARLES",100.0,True
737832,Hanumant Singh,1645994,"SINGH, HANUMANT",100.0,False
738740,Jonathan Grabowski,1131437,"GRABOWSKI, JONATHAN HENRY",100.0,False
739001,Moneesh Upmanyu,65819,"UPMANYU, MONEESH",100.0,False
739001,Alain S Karma,141414,"KARMA, ALAIN",100.0,True
739217,Taskin Padir,1672846,"PADIR, TASKIN",100.0,False
739218,Gunar Schirner,555187,"SCHIRNER, GUNAR",100.0,False
739218,Deniz Erdogmus,60309,"ERDOGMUS, DENIZ",100.0,True
739235,Yun Fu,1986271,"FU, YUN RAYMOND",100.0,False
739364,Edmund Yeh,1134983,"YEH, EDMUND",100.0,False
739583,David DeSteno,148266,"DESTENO, DAVID A",100.0,False
739678,Geoffrey Trussell,141448,"TRUSSELL, GEOFFREY C",100.0,False
739842,Matthew Nisbet,1799510,"NISBET, MATTHEW C",100.0,True
740053,Yang Zhang,1057773,"ZHANG, YANG",100.0,True
740084,Amy Farrell,141771,"FARRELL, AMY S",100.0,False
740096,Phil Brown,1988111,"BROWN, PHIL",100.0,False
740158,Erel Levine,1387527,"LEVINE, EREL",100.0,False
740290,Celia Pearce,1799507,"PEARCE, CELIA",100.0,False
740862,Carey Rappaport,141496,"RAPPAPORT, CAREY M",100.0,False
740862,Jose A Martinez-Lorenzo,422357,"MARTINEZ-LORENZO, JOSE ANGEL",95.45454545454545,True
740965,Darien Wood,141790,"WOOD, DARIEN",100.0,False
740965,Emanuela Barberis,141968,"BARBERIS, EMANUELA",100.0,True
740989,Yunsi Fei,1130475,"FEI, YUNSI",100.0,True
741205,Andrew Gouldstone,358255,"GOULDSTONE, ANDREW",100.0,False
741205,Sinan Muftu,141788,"MUFTU, SINAN",100.0,True
741241,Rifat Sipahi,933421,"SIPAHI, RIFAT",100.0,False
741241,Andrew Gouldstone,358255,"GOULDSTONE, ANDREW",100.0,True
741599,Rupal Patel,141211,"PATEL, RUPAL",100.0,False
741674,Craig Maloney,1793906,"MALONEY, CRAIG EDWARD",100.0,False
741777,Michael Silevitch,144147,"SILEVITCH, MICHAEL B",100.0,False
741873,Abhi Shelat,1214954,"SHELAT, ABHI",100.0,True
742062,Purnima Makris,140891,"MAKRIS, PURNIMA RATILAL",100.0,False
742463,Mohamad Metghalchi,141505,"METGHALCHI, MOHAMAD",100.0,False
742463,Claire J Duggan,141388,"DUGGAN, CLAIRE",100.0,True
742463,Richard Harris,147299,"HARRIS, RICHARD",100.0,True
742878,Justin Ries,1902582,"RIES, JUSTIN B",100.0,False
742960,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
743094,Akram N Alshawabkeh,141504,"ALSHAWABKEH, AKRAM N",100.0,True
743095,Dionisio Bernal,141519,"BERNAL, DIONISIO",100.0,False
743335,Ali Abur,951814,"ABUR, ALI",100.0,True
743658,Tina Eliassi-Rad,1672995,"ELIASSI-RAD, TINA",100.0,True
744136,Mark Patterson,1913290,"PATTERSON, MARK ROBERT",100.0,False
745191,Peter Furth,141917,"FURTH, PETER G",100.0,False
745250,Deniz Erdogmus,60309,"ERDOGMUS, DENIZ",100.0,True
745281,Matthias Felleisen,141121,"FELLEISEN, MATTHIAS",100.0,False
745324,Amal Ahmed,1131243,"AHMED, AMAL",100.0,False
745431,Ahmed A Busnaina,141501,"BUSNAINA, AHMED",100.0,True
745431,Christopher J Bosso,141880,"BOSSO, CHRISTOPHER JOHN",94.44444444444444,True
745882,Abhi Shelat,1214954,"SHELAT, ABHI",100.0,True
745910,Engin Kirda,500658,"KIRDA, ENGIN",100.0,False
746032,Lisa Feldman Barrett,526595,"BARRETT, LISA FELDMAN",100.0,False
746329,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
746402,Ali Abur,951814,"ABUR, ALI",100.0,False
746559,Hai-Ping Cheng,2878915,"CHENG, HAI-PING",100.0,False
821537,Edmund Yeh,1134983,"YEH, EDMUND",100.0,False
823577,Edmund Yeh,1134983,"YEH, EDMUND",100.0,False
945567,Mohamad Metghalchi,141505,"METGHALCHI, MOHAMAD",100.0,True
945567,Jerome F Hajjar,579392,"HAJJAR, JEROME F",100.0,True
945567,Sara Wadia-Fascetti,141701,"WADIA-FASCETTI, SARA J",100.0,True
945709,Aaron Seitz,2666278,"SEITZ, AARON",100.0,False
945928,Samuel V Scarpino,1872141,"SCARPINO, SAMUEL VINCENT",93.75,True
947582,Panagiotis Manolios,401004,"MANOLIOS, PANAGIOTIS PETE",100.0,False
1007152,Gordana Todorov,144852,"TODOROV, GORDANA G",100.0,False
1007724,Purnima Makris,140891,"MAKRIS, PURNIMA RATILAL",100.0,False
1070250,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
1072251,Paul Hand,1405710,"HAND, PAUL E",100.0,False
742594,Gordana Todorov,144852,"TODOROV, GORDANA G",100.0,False
743097,Mehrdad Sasani,141904,"SASANI, MEHRDAD",100.0,False
743614,Stefano Basagni,144655,"BASAGNI, STEFANO",100.0,True
816592,Francisco R Hung,1217514,"HUNG, FRANCISCO RODOLFO",93.33333333333333,True
816801,Aileen Huang-Saad,2165761,"HUANG-SAAD, AILEEN YIH-PIN",100.0,True
816831,Neel Joshi,1064966,"JOSHI, NEEL SATISH",100.0,False
817689,Moira Zellner,1526463,"ZELLNER, MOIRA",100.0,True
817784,David Lazer,555562,"LAZER, DAVID M J",100.0,False
817825,Craig Maloney,1793906,"MALONEY, CRAIG EDWARD",100.0,False
818049,Sara Wadia-Fascetti,141701,"WADIA-FASCETTI, SARA J",100.0,False
818309,Slava Epstein,144190,"EPSTEIN, SLAVA S",100.0,False
818657,Aron Stubbins,1876304,"STUBBINS, ARON PAUL",100.0,False
818747,Kai-tak Wan,401600,"WAN, KAI-TAK",100.0,False
818747,Sinan Muftu,141788,"MUFTU, SINAN",100.0,True
818837,David Lazer,555562,"LAZER, DAVID M J",100.0,False
819054,Andrew Myers,1130476,"MYERS, ANDREW THOMSON",100.0,False
819054,Jerome F Hajjar,579392,"HAJJAR, JEROME F",100.0,True
819843,David L Kimbro,1985671,"KIMBRO, DAVID LLOYD",92.3076923076923,True
819898,Ningfang Mi,555162,"MI, NINGFANG",100.0,False
819940,Rajmohan Rajaraman,141967,"RAJARAMAN, RAJMOHAN",100.0,True
819959,Guevara Noubir,148184,"NOUBIR, GUEVARA",100.0,False
819959,Guevara Noubir,148184,"NOUBIR, GUEVARA",100.0,True
819968,Kevin Fu,1538316,"FU, KEVIN",100.0,True
820017,Jerome Hajjar,579392,"HAJJAR, JEROME F",100.0,False
820797,Javed Aslam,141188,"ASLAM, JAVED",100.0,False
821980,Seth Cooper,1790475,"COOPER, SETH EVERETT",100.0,True
822041,Swastik Kar,548369,"KAR, SWASTIK",100.0,False
822041,Yung Joon Jung,959185,"JUNG, YUNG JOON",100.0,True
822159,Rajmohan Rajaraman,141967,"RAJARAMAN, RAJMOHAN",100.0,False
822159,Ravi Sundaram,144197,"SUNDARAM, RAVI",100.0,True
822237,Ahmed Busnaina,141501,"BUSNAINA, AHMED",100.0,False
822268,Srinivas Sridhar,141846,"SRIDHAR, SRINIVAS",100.0,False
822281,Latika Menon,957973,"MENON, LATIKA",100.0,False
822517,Philip Larese-Casanova,541064,"LARESE-CASANOVA, PHILIP",100.0,False
822536,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,True
822631,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,True
823173,Carla Mattos,1135712,"MATTOS, CARLA",100.0,False
823275,Gene Cooperman,141650,"COOPERMAN, GENE D",100.0,True
823412,Carla Mattos,1135712,"MATTOS, CARLA",100.0,False
823412,Mary Jo Ondrechen,141740,"ONDRECHEN, MARY JO",100.0,True
823412,Penny J Beuning,926928,"BEUNING, PENNY J",100.0,True
823412,Lee Makowski,544933,"MAKOWSKI, LEE",100.0,True
823471,Guevara Noubir,148184,"NOUBIR, GUEVARA",100.0,False
823471,David R Kaeli,148296,"KAELI, DAVID R",100.0,True
823471,William Robertson,1131435,"ROBERTSON, WILLIAM KIM",100.0,True
823548,Milica Stojanovic,938959,"STOJANOVIC, MILICA",100.0,False
823621,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,True
823657,Phil Brown,1988111,"BROWN, PHIL",100.0,False
823669,Ali Abur,951814,"ABUR, ALI",100.0,False
824446,Erel Levine,1387527,"LEVINE, EREL",100.0,False
824515,Lee Makowski,544933,"MAKOWSKI, LEE",100.0,False
824515,Deniz Erdogmus,60309,"ERDOGMUS, DENIZ",100.0,True
825992,Miriam E Leeser,141667,"LEESER, MIRIAM E",100.0,True
826098,Olga Vitek,1798183,"VITEK, OLGA",100.0,True
826130,Jennifer Dy,141178,"DY, JENNIFER G",100.0,False
826229,Milen T Yakimov,1563315,"YAKIMOV, MILEN TCHERNEV",92.85714285714286,True
826261,Mingzhong Wu,2810099,"WU, MINGZHONG",100.0,False
826415,Mingzhong Wu,2810099,"WU, MINGZHONG",100.0,True
826427,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
826639,Aron Stubbins,1876304,"STUBBINS, ARON PAUL",100.0,True
826828,Luca Caracoglia,197423,"CARACOGLIA, LUCA",100.0,False
827114,Cristina Nita-Rotaru,1675635,"NITA-ROTARU, CRISTINA",100.0,False
827192,Mary Jo Ondrechen,141740,"ONDRECHEN, MARY JO",100.0,False
827192,Penny J Beuning,926928,"BEUNING, PENNY J",100.0,True
827525,Moira Zellner,1526463,"ZELLNER, MOIRA",100.0,True
896191,Yun Fu,1986271,"FU, YUN RAYMOND",100.0,False
896413,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
903082,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
1006291,Guevara Noubir,148184,"NOUBIR, GUEVARA",100.0,False
1006291,Guevara Noubir,148184,"NOUBIR, GUEVARA",100.0,True
1071216,Mark Patterson,1913290,"PATTERSON, MARK ROBERT",100.0,False
1071527,Jonathan Weitsman,64157,"WEITSMAN, JONATHAN",100.0,False
826439,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
892374,Kai-tak Wan,401600,"WAN, KAI-TAK",100.0,False
892374,Sinan Muftu,141788,"MUFTU, SINAN",100.0,True
892569,Emanuele Viola,65788,"VIOLA, EMANUELE",100.0,False
892629,Bradley Lehman,148269,"LEHMAN, BRADLEY M",100.0,False
892917,David Madigan,1538692,"MADIGAN, DAVID BENNETT",100.0,True
892968,Abraham Joy,2481830,"JOY, ABRAHAM",100.0,True
893673,Scott Valcourt,1516489,"VALCOURT, SCOTT ANTHONY",100.0,False
893781,Mary Jo Ondrechen,141740,"ONDRECHEN, MARY JO",100.0,False
893781,Penny J Beuning,926928,"BEUNING, PENNY J",100.0,True
894175,Byron Wallace,1236031,"WALLACE, BYRON C",100.0,False
894321,Jeffrey Ruberti,148920,"RUBERTI, JEFFREY W",100.0,False
894726,Matthew Eckelman,1132066,"ECKELMAN, MATTHEW JENSEN",100.0,False
894726,Christopher J Bosso,141880,"BOSSO, CHRISTOPHER JOHN",94.44444444444444,True
894726,Ronald L Sandler,141173,"SANDLER, RONALD L",100.0,True
895452,Sergey Kravchenko,124859,"KRAVCHENKO, SERGEY",100.0,False
895632,David Kimbro,1985671,"KIMBRO, DAVID LLOYD",100.0,False
896031,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
896052,Rebecca K Willits,1519332,"WILLITS, REBECCA KUNTZ",93.75,True
896282,Gunar Schirner,555187,"SCHIRNER, GUNAR",100.0,False
896282,David R Kaeli,148296,"KAELI, DAVID R",100.0,True
896293,Alan Mislove,550992,"MISLOVE, ALAN E",100.0,False
896890,Samuel E Munoz,1875276,"MUNOZ, SAMUEL ERIK",92.3076923076923,True
897252,Daniel Wichs,1967426,"WICHS, DANIEL",100.0,False
897350,Marvin Onabajo,1131868,"ONABAJO, MARVIN",100.0,False
897364,Hongwei Sun,1018793,"SUN, HONGWEI",100.0,False
897604,Carol Livermore,1130479,"LIVERMORE, CAROL",100.0,False
897718,Francisco R Hung,1217514,"HUNG, FRANCISCO RODOLFO",93.33333333333333,True
897719,Taskin Padir,1672846,"PADIR, TASKIN",100.0,False
897911,Paul Champion,141547,"CHAMPION, PAUL M",100.0,False
898017,Aron Stubbins,1876304,"STUBBINS, ARON PAUL",100.0,True
898699,Maria H Ivanova,2623171,"IVANOVA, MARIA",100.0,True
898947,Yingzi Lin,959197,"LIN, YINGZI",100.0,False
898950,Guohao Dai,1211879,"DAI, GUOHAO",100.0,False
899070,Justin Ries,1902582,"RIES, JUSTIN B",100.0,False
899338,Carla Mattos,1135712,"MATTOS, CARLA",100.0,False
899592,Justin B Ries,1902582,"RIES, JUSTIN B",100.0,True
899823,David R Choffnes,1906899,"CHOFFNES, DAVID ROSS",93.33333333333333,True
900003,Jerome Hajjar,579392,"HAJJAR, JEROME F",100.0,False
900571,Olga Vitek,1798183,"VITEK, OLGA",100.0,True
900590,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
900602,Tomasz Taylor,141152,"TAYLOR, TOMASZ R",100.0,False
900602,Brent D Nelson,933419,"NELSON, BRENT",100.0,True
900817,Mark Williams,141540,"WILLIAMS, MARK C",100.0,False
900827,Milen Yakimov,1563315,"YAKIMOV, MILEN TCHERNEV",100.0,False
901052,Pran Nath,141760,"NATH, PRAN",100.0,False
901052,Tomasz R Taylor,141152,"TAYLOR, TOMASZ R",100.0,True
901052,Brent D Nelson,933419,"NELSON, BRENT",100.0,True
901225,Carla Mattos,1135712,"MATTOS, CARLA",100.0,False
901225,Patricia A Mabrouk,144106,"MABROUK, PATRICIA A",100.0,True
901317,Octavia Camps,926134,"CAMPS, OCTAVIA",100.0,False
901317,Mario Sznaier,926130,"SZNAIER, MARIO",100.0,True
901804,Sarah Ostadabbas,1670929,"OSTADABBAS, SARAH",100.0,False
902188,Panagiotis Manolios,401004,"MANOLIOS, PANAGIOTIS PETE",100.0,False
902544,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
903210,Kevin Fu,1538316,"FU, KEVIN",100.0,False
903217,Yunsi Fei,1130475,"FEI, YUNSI",100.0,False
903217,Aidong A Ding,148294,"DING, AIDONG A",100.0,True
903227,Tina Eliassi-Rad,1672995,"ELIASSI-RAD, TINA",100.0,False
903232,Daniel Wichs,1967426,"WICHS, DANIEL",100.0,False
903555,Celia Pearce,1799507,"PEARCE, CELIA",100.0,False
903607,Christopher Bosso,141880,"BOSSO, CHRISTOPHER JOHN",100.0,False
970655,Mark Patterson,1913290,"PATTERSON, MARK ROBERT",100.0,False
970939,Taskin Padir,1672846,"PADIR, TASKIN",100.0,False
980774,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
1071500,Yunsi Fei,1130475,"FEI, YUNSI",100.0,False
1071500,Miriam E Leeser,141667,"LEESER, MIRIAM E",100.0,True
1071500,David R Kaeli,148296,"KAELI, DAVID R",100.0,True
1072081,Vivek Venkatachalam,1875220,"VENKATACHALAM, VIVEK",100.0,False
952036,Yaning Li,1064186,"LI, YANING",100.0,False
953347,Rajmohan Rajaraman,141967,"RAJARAMAN, RAJMOHAN",100.0,False
954206,Luca Caracoglia,197423,"CARACOGLIA, LUCA",100.0,False
955386,Auroop Ganguly,1130404,"GANGULY, AUROOP R",100.0,False
957316,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,True
957863,David M Lazer,555562,"LAZER, DAVID M J",100.0,True
957863,Alan Mislove,550992,"MISLOVE, ALAN E",100.0,True
957905,Matthias Felleisen,141121,"FELLEISEN, MATTHIAS",100.0,False
958557,Justin Ries,1902582,"RIES, JUSTIN B",100.0,False
959138,Jennifer Bowen,1137933,"BOWEN, JENNIFER LYNN",100.0,False
959559,Aron Stubbins,1876304,"STUBBINS, ARON PAUL",100.0,False
959615,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,True
959946,Aron Stubbins,1876304,"STUBBINS, ARON PAUL",100.0,False
960234,Karen Quigley,1153082,"QUIGLEY, KAREN SUE",100.0,False
960260,Ibrahim Zeid,148841,"ZEID, IBRAHIM",100.0,False
960260,Claire J Duggan,141388,"DUGGAN, CLAIRE",100.0,True
960260,Sagar V Kamarthi,141459,"KAMARTHI, SAGAR V",100.0,True
961820,Alan Mislove,550992,"MISLOVE, ALAN E",100.0,False
961983,Jennifer Dy,141178,"DY, JENNIFER G",100.0,False
961983,Aidong A Ding,148294,"DING, AIDONG A",100.0,True
961983,Tarik Gouhier,1986665,"GOUHIER, TARIK",100.0,True
961983,Auroop R Ganguly,1130404,"GANGULY, AUROOP R",100.0,True
963644,Yung Joon Jung,959185,"JUNG, YUNG JOON",100.0,False
963644,David R Kaeli,148296,"KAELI, DAVID R",100.0,True
963644,Moneesh Upmanyu,65819,"UPMANYU, MONEESH",100.0,True
963644,Carol Livermore,1130479,"LIVERMORE, CAROL",100.0,True
963776,Lauren MacLean,2085583,"MACLEAN, LAUREN MATHEWS MORRIS",100.0,False
964347,Rupal Patel,141211,"PATEL, RUPAL",100.0,False
964347,Yun Fu,1986271,"FU, YUN RAYMOND",100.0,True
964368,Josep Jornet,1080747,"JORNET, JOSEP",100.0,False
964398,Randall Erb,1963972,"ERB, RANDALL MORGAN",100.0,False
965446,Jonathan Esole,1236405,"ESOLE, JONATHAN MBOYO",100.0,False
966582,Darien Wood,141790,"WOOD, DARIEN",100.0,False
966582,Emanuela Barberis,141968,"BARBERIS, EMANUELA",100.0,True
968614,Abraham Joy,2481830,"JOY, ABRAHAM",100.0,False
970998,Francesco Restuccia,1881856,"RESTUCCIA, FRANCESCO",100.0,True
971200,Slava S Epstein,144190,"EPSTEIN, SLAVA S",100.0,True
971450,Javed Aslam,141188,"ASLAM, JAVED",100.0,False
973781,Mary Jo Ondrechen,141740,"ONDRECHEN, MARY JO",100.0,True
976283,Casper Harteveld,1982335,"HARTEVELD, CASPER",100.0,True
976866,Justin Ries,1902582,"RIES, JUSTIN B",100.0,False
976882,David A Horsley,2836949,"HORSLEY, DAVID",100.0,True
977001,Stefano Basagni,144655,"BASAGNI, STEFANO",100.0,False
977001,Milica Stojanovic,938959,"STOJANOVIC, MILICA",100.0,True
977001,Yunsi Fei,1130475,"FEI, YUNSI",100.0,True
977086,Sandra Shefelbine,1969175,"SHEFELBINE, SANDRA JOAN",100.0,False
977718,Arjun Guha,66183,"GUHA, ARJUN",100.0,False
977746,Edmund Yeh,1134983,"YEH, EDMUND",100.0,False
977781,Dimitrios Koutsonikolas,1579631,"KOUTSONIKOLAS, DIMITRIOS",100.0,False
977788,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
978846,Seth Hutchinson,2481837,"HUTCHINSON, SETH",100.0,False
978862,Robert Platt,1900799,"PLATT, ROBERT J",100.0,False
980275,Casper Harteveld,1982335,"HARTEVELD, CASPER",100.0,False
980275,Casper Harteveld,1982335,"HARTEVELD, CASPER",100.0,True
980777,Tomasz Taylor,141152,"TAYLOR, TOMASZ R",100.0,False
980777,Brent D Nelson,933419,"NELSON, BRENT",100.0,True
982657,Taskin Padir,1672846,"PADIR, TASKIN",100.0,False
982661,Taskin Padir,1672846,"PADIR, TASKIN",100.0,True
982681,Karen Quigley,1153082,"QUIGLEY, KAREN SUE",100.0,False
984041,Mario Sznaier,926130,"SZNAIER, MARIO",100.0,False
984041,Octavia I Camps,926134,"CAMPS, OCTAVIA",100.0,True
986162,Matthias Felleisen,141121,"FELLEISEN, MATTHIAS",100.0,False
986279,Gene Cooperman,141650,"COOPERMAN, GENE D",100.0,False
986806,Paul Hand,1405710,"HAND, PAUL E",100.0,False
986995,Mingzhong Wu,2810099,"WU, MINGZHONG",100.0,False
987072,Ozlem Ergun,1793351,"ERGUN, OZLEM",100.0,True
987946,Dimitrios Koutsonikolas,1579631,"KOUTSONIKOLAS, DIMITRIOS",100.0,False
988396,Neel Joshi,1064966,"JOSHI, NEEL SATISH",100.0,False
989404,Erel Levine,1387527,"LEVINE, EREL",100.0,False
992228,Engin Kirda,500658,"KIRDA, ENGIN",100.0,False
992228,William Robertson,1131435,"ROBERTSON, WILLIAM KIM",100.0,True
992248,Guevara Noubir,148184,"NOUBIR, GUEVARA",100.0,False
992262,Cristina Nita-Rotaru,1675635,"NITA-ROTARU, CRISTINA",100.0,False
992289,Alan Mislove,550992,"MISLOVE, ALAN E",100.0,False
992295,Daniel Wichs,1967426,"WICHS, DANIEL",100.0,False
992503,Ineke Marshall,954533,"MARSHALL, INEKE HAEN",100.0,False
992503,Ekaterina Botchkovar,407506,"BOTCHKOVAR, EKATERINA",100.0,True
992506,Hai-Ping Cheng,2878915,"CHENG, HAI-PING",100.0,False
992534,Rhea Eskew,141804,"ESKEW, RHEA T",100.0,False
992851,Milen T Yakimov,1563315,"YAKIMOV, MILEN TCHERNEV",92.85714285714286,True
994031,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
1028812,Byron Wallace,1236031,"WALLACE, BYRON C",100.0,False
1088383,Richard West,1130369,"WEST, RICHARD HENRY",100.0,False
1088840,Amal Ahmed,1131243,"AHMED, AMAL",100.0,False
1088899,Dimitrios Koutsonikolas,1579631,"KOUTSONIKOLAS, DIMITRIOS",100.0,False
1495543,Sara Wadia-Fascetti,141701,"WADIA-FASCETTI, SARA J",100.0,False
957915,David Choffnes,1906899,"CHOFFNES, DAVID ROSS",100.0,False
973823,Hanumant Singh,1645994,"SINGH, HANUMANT",100.0,True
979357,Amy Mueller,1670302,"MUELLER, AMY",100.0,False
1026009,Gunther Zupanc,560212,"ZUPANC, GUNTHER K H",100.0,False
1026009,Rifat Sipahi,933421,"SIPAHI, RIFAT",100.0,True
1026366,Rebecca K Willits,1519332,"WILLITS, REBECCA KUNTZ",93.75,True
1026442,Ravi Sundaram,144197,"SUNDARAM, RAVI",100.0,False
1026442,Rajmohan Rajaraman,141967,"RAJARAMAN, RAJMOHAN",100.0,True
1026507,Carla Mattos,1135712,"MATTOS, CARLA",100.0,False
1027105,Predrag Radivojac,1357914,"RADIVOJAC, PREDRAG",100.0,False
1028297,Christoph Riedl,1905406,"RIEDL, CHRISTOPH",100.0,False
1028301,Timothy Bickmore,959144,"BICKMORE, TIMOTHY W",100.0,False
1028335,Stacy Marsella,1759074,"MARSELLA, STACY C",100.0,False
1028709,Ozlem Ergun,1793351,"ERGUN, OZLEM",100.0,False
1028856,Luca Caracoglia,197423,"CARACOGLIA, LUCA",100.0,False
1029285,Justin Ries,1902582,"RIES, JUSTIN B",100.0,False
1029946,Geoffrey Trussell,141448,"TRUSSELL, GEOFFREY C",100.0,False
1029946,Tarik Gouhier,1986665,"GOUHIER, TARIK",100.0,True
1030055,Aron Stubbins,1876304,"STUBBINS, ARON PAUL",100.0,False
